M-ID,SMILE,P1,P2,P3,P4,P5
M370514,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,0,0,0,0,0
M789292,COc1ccc(-n2c(C)nnc2O)cc1,0,0,0,0,0
M203670,Cc1cc2cc(C(c3nnnn3C(C)(C)C)N(Cc3ccco3)CC3CCCO3)c(O)nc2cc1C,0,1,1,0,1
M796902,COC(=O)C/C=C\[C@@H](C)[C@@H]1C=C[C@H](OC(C)=O)[C@H](COC(C)=O)O1,0,0,0,0,0
M239982,CC(C)=CCC/C(C)=C/CO,0,0,0,0,0
M198989,Cc1ccc(C)c(-c2cc(C(=O)Nc3nccs3)c3ccccc3n2)c1,1,1,1,0,1
M193870,O=C(c1cccc(F)c1)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,0,0,0,1,0
M843412,CCC(=O)NC(=S)Nc1ccc(S(=O)(=O)NC(C)=O)cc1,0,0,0,0,0
M577796,COCCNc1ncnc2ccc(-c3cccnc3)cc12,1,0,0,0,1
M575672,Cc1ccc(N2CCN(CCC(=O)O)CC2)cc1,0,0,0,0,0
M151653,CC(=O)NCCNc1nc(-c2ccc(C(=O)N(C)C)cc2)nc2ccccc12,0,0,0,0,0
M374688,Cc1cc2ncn(CC(=O)O)c2cc1C,0,0,0,0,0
M797983,O=C(c1ccco1)N1CCC2(CC1)CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C2,0,0,0,1,0
M662845,COc1cccc(NC(=S)NNC(=O)C(C)n2nc(C)c([N+](=O)[O-])c2C)c1,0,1,1,0,0
M426635,c1ccc([C@H](c2cccc3c2ccc2ccccc23)[C@H](c2ccccc2)c2cccc3c2ccc2ccccc23)cc1,0,0,0,0,0
M588333,Fc1cccc(F)c1C(Nc1nncs1)Nc1nncs1,0,0,0,0,0
M640437,NC(=O)CNC(=O)[C@@H]1CC2(CC(c3ccc(Cl)cc3)=NO2)CN1C(=O)c1ccccc1,0,0,0,0,0
M527762,C/C(=N/C1CCCCC1)c1ccccc1O,0,0,0,0,0
M597127,O=C(/C=C/c1ccc2ccccc2c1)c1ccoc1,1,1,0,0,0
M312021,CCN1C[C@@]2(COC)CC[C@H](O)[C@@]34[C@H]5C[C@@H]6[C@H](OC(C)=O)[C@H]5[C@@](O)(C[C@H]6OC)[C@@H](C[C@@H]32)[C@@H]14,0,0,0,0,0
M923171,CO[C@H]1COC(=O)[C@H](C)NC(=O)[C@@H](C)COC(=O)CC=C[C@@H]1C,0,0,0,0,0
M567913,C=CCc1ccccc1OC[C@H](O)CN[C@]1(C)CCC[C@@H](C(C)(C)NC(=O)CBr)C1,0,0,0,1,1
M146664,CN1CCN(c2ccc([N+](=O)[O-])cc2S(=O)(=O)N2CCOCC2)CC1,0,0,0,0,0
M699905,Cc1[nH]c2ccccc2c1C(=O)/C=C/c1ccccc1,1,1,1,1,1
M776199,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0,0,0,0,0
M559866,CCN(CC)C(=O)Cn1cnc([N+](=O)[O-])n1,0,0,0,0,0
M491543,CS(=O)(=O)c1ccccc1-c1nc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)no1,0,0,0,0,0
M732785,O=C(NNC(=O)C1CCCCC1)c1cnccn1,0,0,0,0,0
M681007,CO[C@H]1C[C@@H]2C[C@H](O)C[C@@H](CC(=O)O[C@@H](/C=C\CC(C)C)C[C@@H]3CC[C@H](C)[C@@H](C1)O3)O2,0,0,0,0,0
M554033,COC(=O)N1CCC[C@@]2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,0,0,0,0,0
M574200,C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@]2(C)[C@@H]1CC[C@]2(O)C(=O)CO,0,0,0,0,0
M164021,CCOC(=O)N/N=C1/C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@@H]1C(=O)N([C@@H](C)c3ccccc3)C(=O)[C@H]12,0,0,0,0,0
M674807,COc1cc(-c2cc(-c3ccccc3)nc(SCC(=O)Nc3nccs3)c2C#N)cc(OC)c1OC,0,1,1,0,1
M420137,COC(=O)N1CCC2(CC1)CN(C(=O)Nc1cccc(C#N)c1)C2,0,0,0,0,0
M225835,NCC[C@H]1CCC[C@H](CCN)N1,0,0,0,0,0
M265560,N=C(N)c1ccc(N)cc1,0,0,0,0,0
M276092,Cc1[nH]c(C)c(CN(C)C)c1CN(C)C,0,0,0,0,0
M629065,CCCN(C(=S)Nc1ccccc1)C1CCS(=O)(=O)C1,0,0,0,0,0
M926911,CN1[C@H]2CCC[C@@H]1CC(=O)C2,0,0,0,0,0
M194192,Cn1cccc1C(=O)N1CCC2(CC1)CN(C(=O)Nc1ccccc1)C2,0,0,0,0,0
M901929,O=S(=O)(c1ccccc1)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,0,0,0,0,0
M941981,O=C(O)C[C@H](S)C(=O)O,0,0,0,0,0
M553218,Cc1n[nH]c(-c2ccc(O)cc2O)c1-c1ccc(Cl)cc1,1,1,1,1,1
M393188,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,0,0,0,0,0
M689456,CN(C)CCSCCO,0,0,0,0,0
M632979,CC(=O)N1CCC2(CCCN(c3ccccn3)C2)CC1,0,0,0,0,0
M160659,CO[C@H]1COC(=O)CC=C[C@@H](C)COC(=O)[C@@H](C)NC(=O)CC=C[C@@H]1C,0,0,0,0,0
M991086,COc1ccc(C(=O)N2CCC3(CCCN(Cc4cc(C(F)(F)F)cc(C(F)(F)F)c4)C3)CC2)cc1,0,0,0,0,1
M295010,O=C(O)c1cccc(OCCO)c1,0,0,0,0,0
M895644,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0,0,0,0,0
M963635,O=C(NCCCN1CCCCCC1)C1CC(=O)N(C2CCCC2)C1,0,0,0,0,0
M608649,CS(=O)(=O)N1CCC2(CCN(C(=O)Nc3cccc(C#N)c3)CC2)CC1,0,0,0,0,0
M864356,CCc1cccc(N(C)C(=N)Nc2cccc3ccccc23)c1,0,0,0,1,0
M459595,CC(C)CO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(C[C@@H]4CCCO4)C(=O)[C@H]3CC[C@@H]12,0,0,0,0,0
M178731,c1cc(CN2CCC3(CCNCC3)CC2)ccn1,0,0,0,0,0
M422969,O=C1C=CC(=O)C=C1,0,0,0,0,0
M797747,O=C1CCCC=C1[C@H](O)c1ccc([N+](=O)[O-])cc1,0,0,0,0,0
M558377,COc1ccc(C(=O)C2=C(O)C(=O)N(CCN3CCOCC3)C2c2ccc(C)cc2)cc1,0,0,0,0,0
M883024,CC(=O)NCCNc1cc(-c2ccccc2CN(C)C)ncn1,0,0,0,0,0
M498577,O=C(NC(NC(=S)Nc1ccccc1)C(Cl)(Cl)Cl)c1cccc(Cl)c1,1,1,1,1,1
M902219,C/C(CCN1CCc2nc(-c3ccccc3)c(-c3ccccc3)cc2C1)=N\O[C@@H](C)c1cn([C@@H]2COC[C@@H]2O)nn1,0,0,0,0,0
M966363,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,0,0,0,0,0
M837260,C[C@@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC=C(CC(=O)O)[C@]3(C)CC(=O)[C@H]12,0,0,0,0,0
M380181,O=C(NCc1cccnc1)C1CC2c3ccccc3C1c1ccccc12,0,1,0,0,1
M936459,CS(=O)(=O)N1CCC2(CCN(C(=O)Nc3cccc(F)c3)CC2)CC1,0,0,0,0,0
M797390,N#Cc1c(-n2ccnc2)cccc1-n1ccnc1,1,1,1,1,1
M803558,COc1ccc2c(c1)CC[C@@H]1[C@@H]3CC[C@@H](NCCCCCCN4C(=O)C=CC4=O)[C@@]3(C)CC[C@@H]21,0,0,0,0,0
M266966,NC(=O)CCCC1=NS(=O)(=O)c2ccccc2N1,0,0,0,0,0
M248676,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,0,0,0,0,0
M322530,COc1ccc(NC(=O)CCCCC#Cc2ccccc2)cc1,1,1,1,0,1
M719570,OC[C@@H](O)CN1CCN(c2ccccc2)CC1,0,0,0,0,0
M602544,C=CC[C@@H]1C=C[C@H](ON=C(C)C)[C@H](CO)O1,0,0,0,0,0
M316225,COc1cc(NCCC(=O)O)c2ncccc2c1,0,0,0,0,0
M616662,NC(=O)N[C@H](CC(=O)O)C(=O)O,0,0,0,0,0
M455944,NNC(=O)CS(=O)(=O)Nc1ncccn1,0,0,0,0,0
M125661,O=C(O)CCn1nnc(-c2cccs2)n1,0,0,0,0,0
M122771,O=C(Cc1ccccc1)NC1CCN(S(=O)(=O)c2ccc(C(=O)O)cc2)CC1,0,0,0,0,0
M367171,CCCC[C@@H]1C[C@H]1[C@@H](NC(=O)c1cccs1)c1ccc(Cl)cc1,1,1,1,0,1
M828419,C/C=C\C1=C(CO)C(=O)[C@@H]2O[C@@H]2C1=O,0,0,0,0,0
M732834,CCOc1ccc(-c2c[n+]([O-])c3c([n+]2[O-])CCCC3)c(OCC)c1,0,0,0,0,0
M297077,Nc1nc(-c2cc(-c3cccc4ccccc34)nc(N)n2)cc(-c2cccc3ccccc23)n1,0,0,0,0,0
M404523,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,1,0,0,0,0
M738862,CN(C)CC(CN(C)C)c1ccccn1,0,0,0,0,0
M237528,Cc1c(C)c(C)c(CC2(C)CSC2)c(CC2(C)CSC2)c1C,0,0,0,0,0
M688952,O=C(O)[C@H]1[C@@H]2C=C[C@H](O2)[C@@H]1C(=O)Nc1ccccc1,0,0,0,0,0
M834612,O=C(NCc1ccccc1)c1onc(CSc2ccc(F)cc2)c1C(=O)NCCCN1CCOCC1,0,1,1,1,1
M348215,N=C(CCl)N[C@H]1CN2CCC1CC2,0,0,0,0,0
M633799,O=C1[C@H]2CC[C@@H]3/C(=N\OCc4ccccc4)C[C@@H](O)[C@@H](O)[C@@H]3[C@@H]2C(=O)N1C1CCCCC1,0,0,0,0,0
M710529,COc1ccc(C(=O)NN)cc1COc1ccc(Br)cc1,1,1,1,1,1
M890940,Cc1sc(NC(=O)C2CCCCC2C(=O)O)c(C(N)=O)c1C,0,0,0,0,0
M484528,COc1ccc(COc2ccsc2C(=O)Nc2ccc(Cl)c(Cl)c2)cc1,1,1,1,0,1
M966135,COc1ccc(S(=O)(=O)N(CCc2ccccc2)CC(=O)N2CCOCC2)cc1,0,1,0,0,1
M679245,COC(=O)[C@H](CCSC)NC(=O)C/C=C\[C@@H](C)[C@@H](CO)OC,0,0,0,0,0
M687399,O=C1C=C2C=C[C@H]3C[C@@]2(O1)[C@H]1CCCCN31,0,0,0,0,0
M663609,c1c[nH]c(CN2CCN(Cc3ncc[nH]3)CC2)n1,0,0,0,0,0
M510821,CCC(C)NC(=O)C1c2cc(OC)c(OC)cc2C(=O)N(C)C1c1cccs1,0,0,0,0,1
M684409,O=C(O)CCCCCCCC(=O)O,0,0,0,0,0
M751381,C=CC[C@@H]1C=C[C@@H](O/N=C\[C@@H](NS(=O)(=O)c2ccc(C)cc2)[C@H](C)/C=C\CC(=O)OC)[C@@H](CO)O1,0,0,0,0,1
M125303,CC(C)OC(=O)NCCOC(=O)Nc1cccc(Cl)c1,1,1,1,0,0
M446298,Cc1ccc(C(=O)NC(=S)NCC2CCCO2)cc1,1,1,1,0,0
M398819,O=C(/C=C/c1ccccc1Cl)Nc1ccncc1,1,1,1,1,1
M540197,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,0,0,0,0,0
M414340,Cc1ccc(CSC2=CS(=O)(=O)c3ccccc3N2)cc1,1,1,1,1,1
M310596,COc1ccc(N2C(=O)CCC(C(=O)O)C2c2ccc(F)cc2)cc1,0,0,0,0,0
M807543,CC(=O)N[C@@H]1CCSC1=O,0,0,0,0,0
M502514,O=C(O)c1ccccc1OP(=O)(O)O,0,0,0,0,0
M540091,c1cc(NNc2cccc(-c3nnn[nH]3)c2)cc(-c2nnn[nH]2)c1,0,0,0,0,0
M393986,CC(=O)N[C@H](Cc1ccc(O)cc1)C(=O)O,0,0,0,0,0
M206726,Cc1ccc(N(C(=O)c2csnn2)C(C(=O)NC(C)(C)C)c2cccs2)cc1,0,1,0,0,1
M888188,C[C@H](O)[C@@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@@H]12,0,0,0,0,0
M619207,c1cnc(N2CC3(CCNCC3)C2)nc1,0,0,0,0,0
M445352,S=C(Nc1ccc(Cl)cc1Cl)NC1CCCCC1,1,1,0,0,0
M740743,CCC[C@H]1C[C@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@@H](SC)[C@@H](O)[C@@H](O)[C@@H]2O)N(C)C1,0,0,0,0,0
M159691,COc1cccc(=O)c2c(C)n(-c3cc(C)cc(C)c3)c(C)c12,1,1,1,0,1
M183906,CCCOc1ccc(C(=O)NNC(=S)NC(C)=O)cc1,0,0,0,0,0
M616737,CC(=O)[C@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0,0,0,0
M256737,Cc1noc2ncnc(Oc3ccc4ccccc4c3)c12,1,1,1,0,0
M315723,COC(=O)[C@H]1C[C@@H]1[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)c1ccccc1,1,1,1,0,1
M327314,COCC(=O)N1CCC[C@@]2(CCN(c3ccncc3)C2)C1,0,0,0,0,1
M473408,Cc1nnc(N(C)C(=O)c2ccccn2)s1,0,0,0,0,0
M242397,COCC(=O)Nc1c(I)c(C(=O)NC[C@@H](O)CO)c(I)c(C(=O)N(C)C[C@@H](O)CO)c1I,0,0,0,0,0
M345614,CC(=O)/C=N\CC(=O)O,0,0,0,0,0
M193403,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@H](O)[C@H]3C[C@@H]12,0,0,0,0,0
M364814,CCOc1ccc(NC(=O)N2CCC(c3ccc(C)cc3)C2)cc1,0,0,0,0,0
M869642,CCCNC[C@H](O)COc1ccccc1C(=O)CCc1ccccc1,1,0,0,1,1
M263677,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,0,0,0,0,0
M764607,CCC(C)(C)C(=O)O[C@@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0,0,0,0,1
M709991,CN1CCC2(CC1)CCN(C(=O)c1cccc(F)c1)CC2,0,0,0,0,0
M544350,C/C(=N\NC(N)=S)c1ccc[nH]1,1,0,0,0,0
M721858,COc1cccc2c1[C@H](CO)N1[C@H](C#N)[C@@H]3C[C@H](C(=O)O)[C@@H]([C@@H]1C2)N3C,0,0,0,0,0
M221927,Cc1noc(C)c1C(=O)N1CCC2(CCN(Cc3nccs3)CC2)CC1,1,0,0,0,0
M179034,Cc1cc(NC(=O)CSc2nnc(-c3ccccc3)n2Cc2ccco2)no1,0,1,1,0,1
M956737,N[C@@H](CSC1(c2ccc(Cl)cc2)c2ccccc2-c2ccccc21)C(=O)O,1,1,0,0,0
M835126,N[C@H](C(=O)O)[C@@H](O)c1c[nH]cn1,0,0,0,0,0
M381290,CSCC[C@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(C)=O,0,0,0,0,0
M685879,Cc1ccc(C(=O)Nc2cc(Cl)ccc2OC(=O)c2ccc(C)cc2)cc1,1,1,1,0,0
M773632,COc1ccc(NC(=O)N2CCCC3(CCN(S(C)(=O)=O)CC3)C2)cc1,0,0,0,0,1
M274554,CCNC(=N)CSS(=O)(=O)O,0,0,0,0,0
M506072,COc1cc(C2C(C#N)=C(N)N(Nc3ccccc3)C3=C2C(=O)CC(C)(C)C3)ccc1OCc1cccc(F)c1,0,1,1,0,1
M781524,CCOC(=O)c1sc(NS(=O)(=O)c2ccccc2)nc1C,0,0,1,0,0
M921607,CCOc1ccc(C2=Nn3c(nnc3-c3ccccc3OC)SC2)cc1,1,1,1,0,1
M431900,O=C(NNC(=O)C1COc2ccccc2O1)c1ccccc1,0,1,0,0,0
M285673,CC(C)NC(=O)N1CC[C@@]2(CCCN(C(=O)c3ccncc3)C2)C1,0,0,0,0,0
M306334,COc1ccc2c(Cl)c(-c3nnco3)sc2c1,1,1,0,0,1
M366812,C[C@@H]1CCCN(C[C@@H](O)CN2CCCc3ccccc32)C1,0,0,0,1,0
M684754,CC(=O)N1CCC2(CC1)CN(Cc1ccc(C#N)cc1)C2,0,0,0,1,0
M714930,COC(=O)CC1C(=O)NCCN1C(=O)Nc1ccc(Cl)cc1,0,0,0,0,0
M445367,COc1ccc(Cl)cc1C(=O)NNC(=S)NC(=O)c1cc(-c2ccccc2)nc2ccccc12,0,0,0,0,0
M966917,CCNC(=S)NNC(=O)Cc1ccccc1,0,0,0,0,0
M205121,C[C@@](N)(Cc1ccc(O)cc1)C(=O)O,0,0,0,0,0
M355734,CCOC(=O)N/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(CC)C(=O)[C@H]3CC[C@@H]12,0,0,0,0,0
M337797,C[C@]12CN(CC[N+](C)(C)C)C[C@]1(C)[C@@H]1CC[C@@H]2O1,0,0,0,0,0
M288042,COc1cc2c(cc1NC(=O)Nc1ccccc1)oc1ccccc12,1,1,1,1,0
M543725,O=P(O)(O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,0,0,0,0,0
M450605,O=C(O)c1ccc(Sc2nnnn2-c2ccccc2)c([N+](=O)[O-])c1,0,0,0,0,0
M821218,c1ccc(-c2nc3ccccn3c2NCc2ccc3c(c2)OCO3)cc1,1,1,1,1,1
M504368,COc1ccc2nc3oc(C(=O)NCc4cccs4)cc3cc2c1,1,0,0,0,0
M192092,C[C@H]1C[C@H](C)C(=O)[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,0,0,0,0,0
M381766,Cc1cc(OCn2ccc(C(=O)O)n2)ccc1Cl,0,0,0,0,0
M303110,CN(C)Cc1cc(C(C)(C)C)ccc1-c1ccc(C(C)(C)C)cc1CN(C)C,0,0,0,0,0
M530783,O=C(Nc1nnc(SCc2ccc(Cl)cc2Cl)s1)C1COc2ccccc2O1,0,1,1,0,1
M134005,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,0,0,0,0,1
M184546,Oc1ccc(-c2[nH]ncc2-c2ccc(Cl)cc2)c(O)c1,1,1,1,1,1
M640459,Cc1cc(C(F)(F)F)nc(SCC(=O)c2cccc([N+](=O)[O-])c2)n1,1,1,0,0,1
M255184,N=C(N)NC[C@@H]1COC2(CCCCC2)O1,0,0,0,0,0
M366156,O=C(O)CCSC1=NCCN1,0,0,0,0,0
M280090,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccc(C)o4)c3C[C@H]2CN1C(=O)c1ccccc1,0,1,1,0,1
M396217,COc1ccc(Nc2ncc(C(=O)N3CCN(Cc4ccccc4)CC3)c3ccccc23)cc1,0,1,1,0,0
M715271,CN(C)Cc1ccccc1-c1nc(N(C)C)c2ccccc2n1,1,0,0,1,0
M680513,O=C(O)c1cc(C(=O)O)nc(C(=O)O)c1,0,0,0,0,0
M998545,Cn1ncc(Cl)c1C(=O)Nc1cccnc1,1,0,0,0,0
M116911,COc1ccc(CNC(=O)c2csc(Cc3ccc(OC)cc3)n2)cc1,1,1,1,0,1
M243189,c1c[nH]c(CN2CCOCC2)n1,0,0,0,0,0
M187646,Cc1noc(C)c1C(=O)N1CCC2(CC1)CN(C(=O)Nc1cccc(F)c1)C2,0,0,0,0,0
M958786,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@@H](CO)[C@@H](O)[C@H]1O,0,0,0,0,0
M766411,CN1[C@H]2CC[C@@H]1C[C@@H](OC(=O)[C@@H](O)c1ccccc1)C2,0,0,0,0,0
M811646,O=C(Nc1ccccc1Cl)c1cc[nH]n1,1,0,0,0,0
M601664,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,0,0,0,0,0
M845364,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1,0,0,0,0,0
M827359,CN(C)CCCNc1ncnc2[nH]cnc12,0,0,0,0,0
M977119,CC(C)Cn1c(C(C)C)nc([N+](=O)[O-])c1S(=O)(=O)c1ccc(F)cc1,0,1,0,0,1
M546766,O=C(O)CSc1nnc2c3ccccc3c3ccccc3c2n1,1,0,0,0,0
M186814,Oc1ccc2ccccc2c1Cc1c(O)ccc2ccccc12,1,1,1,0,0
M500290,CCCCC1(C)Nc2ccccc2-c2nc3ccccc3n21,1,1,1,1,1
M599102,Oc1ccc2ccccc2c1/C=C\c1ccc2c(Br)cc(Br)c(O)c2n1,1,1,1,0,0
M490778,CC(=O)N[C@H](CS)C(=O)O,0,0,0,0,0
M468055,Cn1cnc([N+](=O)[O-])c1Sc1nnc(-c2cccnc2)n1C,0,0,0,0,0
M938758,COc1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)N3CCCCC3)cc2)cc1C,0,1,1,0,0
M780868,C[C@H]1COC(=O)CC=C[C@@H](C)COC(=O)[C@H]2CCCN2C1=O,0,0,0,0,0
M377034,COC(=O)N1CCC2(CC1)CN(C(=O)Nc1ccc(OC)cc1)C2,0,0,0,0,0
M388319,CC1=C(O)C(=O)[C@H]2O[C@@H]2C1=O,0,1,0,0,0
M647232,CC(C)[C@@H](Br)C(=O)NCC(=O)O,0,0,0,0,0
M745553,Nc1nnnn1/N=C\c1ccc(Cl)c([N+](=O)[O-])c1,1,1,0,0,0
M665953,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC2(CC1)CN(Cc1ccccc1)C2,0,0,0,0,0
M672716,CN(C)CCCCSC(=N)N,0,0,0,0,0
M876934,CCOC(=O)c1ccc(-c2ccc(CO)o2)cc1,1,1,1,0,0
M661412,CCN1CCc2c(sc(N)c2C(N)=O)C1,0,0,0,0,0
M484937,CCCCO/C(O)=C1\C(C)=Nc2ncnn2C1c1cc(OC)ccc1OC,0,1,1,0,1
M457434,Cc1ncc([N+](=O)[O-])n1CCN=[N+]=[N-],0,0,0,0,0
M288643,N[C@H](C(=O)O)[C@@H]1C[C@@H]1C(=O)O,0,0,0,0,0
M837887,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@H]3[C@@H](O)C[C@H]4C[C@@H](O)CC[C@@]4(C)[C@H]3CC[C@]12C,0,0,0,0,0
M370887,O=C1[C@H]2CC=C3[C@@H]([C@H](O)[C@H]4O[C@@H]4C34OCCCO4)[C@H]2C(=O)N1Cc1ccccc1,0,0,0,0,0
M340765,COc1ccc(C(=O)N2CCC[C@@]3(CCN(Cc4nccs4)C3)C2)cc1,0,0,0,0,1
M246458,O=[N+]([O-])c1cc(/C=N/N2CCN(C3c4ccccc4-c4ccccc43)CC2)ccc1Cl,0,0,0,0,0
M228982,CCN1CCCC1CNC(=O)CCNC(=O)c1cc(OC)c(OC)c(OC)c1,0,0,0,0,0
M230307,CC1CCN(C(=O)C(NS(=O)(=O)c2cccc3nsnc23)c2ccccc2)CC1,0,1,1,0,1
M519564,O=C(NCc1cccnc1)[C@H]1[C@@H]2CC[C@@H](O2)[C@@H]1C(=O)O,0,0,0,0,0
M453917,COc1ccc(CSc2nnnn2C)cc1[N+](=O)[O-],1,1,0,0,0
M809950,NCCCCCCCCCCN,0,0,0,0,0
M997147,Cc1onc(O)c1C[C@@H](N)C(=O)O,0,0,0,0,0
M987458,CC(C)NC(=O)N1CC[C@@]2(CCCN(C(=O)c3ccco3)C2)C1,0,0,0,0,0
M501285,Cc1ccccc1C(=O)NNC(=O)c1ccoc1C,0,0,0,0,0
M743157,O=C(O)[C@H]1[C@@H]2C=C[C@H](O2)[C@@H]1C(=O)NCc1ccccn1,0,0,0,0,0
M820191,CCSC[C@@H](N)C(=O)O,0,0,0,0,0
M498611,CC(NC(=O)c1ccccc1F)C(=O)O,0,0,0,0,0
M205367,COC(=O)/C=C\CCc1coc(/C=C\CNC(=O)OC)n1,0,0,0,0,0
M280134,O=C(O)/C(=C\c1ccccc1)c1ccccc1,0,0,0,0,0
M109286,c1ccc(CNc2ccnc(-c3cccnc3)n2)cc1,1,1,0,1,1
M264891,CC(NC(=O)c1cc2ccccc2o1)C(=O)O,0,0,0,0,0
M463720,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0,0,0,0,0
M441975,CCOC(=O)C1CCN(C(=O)c2cccnc2Cl)CC1,0,1,0,0,0
M755048,C[NH2+]CCCCC[NH2+]CCC1C[C@H]2CCC[C@@H](C1)C2,0,0,0,0,0
M991260,CCN(/C=N/c1sc2c(c1C#N)CCCCC2)CC,1,1,1,0,0
M366291,O=C1C=C[C@@H](O)[C@@H]2[C@@H]1CC[C@H]1C(=O)N(Cc3ccccc3)C(=O)[C@H]12,0,0,0,0,0
M420055,COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1cccn1C)CC2,0,0,0,1,0
M520396,Cc1cc(Cl)ccc1OCC(=O)Nc1nc(N)nc(N)n1,0,0,0,0,0
M370165,CC1(C)OC[C@@H]([C@H]2O[C@H]3OC(C)(C)O[C@@H]3[C@H]2N)O1,0,0,0,0,0
M909440,Cc1ccccc1NC(=N)Nc1ccccc1C,0,0,0,0,0
M982292,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,0,0,0,0,0
M946324,CSc1nsc(SCc2ccc(Cl)cc2)n1,1,1,1,0,0
M822030,CO[C@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]21,0,0,0,0,0
M477810,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCO)c3C[C@H]2CN1C(=O)c1ccccc1,0,1,1,0,1
M100034,O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0,0,0,0,0
M721354,Cc1ccccc1-c1noc(-c2ccc(Cl)cc2)n1,1,1,0,0,0
M970810,CC(C)NC(=O)N1CC[C@@]2(CCCN(C(=O)c3cnccn3)C2)C1,0,0,0,0,0
M922474,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,0,0,0,0,0
M635586,C[C@H]1OC[C@@H](C[N+](C)(C)C)O1,0,0,0,0,0
M721987,CC(=O)[C@H]([C@@H](c1ccccc1)N1CCOCC1)N1CCOCC1,0,0,0,0,0
M717573,COC(=O)C/C=C\[C@@H](C)[C@H]1C=C[C@H](O)[C@@H](CO)O1,0,0,0,0,0
M210871,Cc1ccc(S(=O)(=O)N/N=C\c2ccccc2OCc2ccccc2)cc1,1,1,1,0,1
M697937,CC[C@@H](CS(=O)(=O)O)[N+](=O)[O-],0,0,0,0,0
M995187,Cc1sc2ccccc2[n+]1CCC(C)S(=O)(=O)[O-],0,0,0,0,0
M853387,O=C(O)C1=C/C(=C(/c2ccccc2)c2cc(C(=O)O)c(O)c3ccccc23)c2ccccc2C1=O,0,0,0,0,0
M598110,O=C(O)[C@@H]1CCCNC1,0,0,0,0,0
M214848,N=C(N)N/N=C(\c1ccc(Cl)cc1)C1CC1,1,0,0,0,0
